label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125
burger,0.38206032,0.7827053,1.9170984e-07,0.4154861,0.75702864,0.007752097,0.43463677,0.7313068,0.0070252665,0.4533609,0.7217388,0.0020742642,0.4696946,0.7166906,-0.0029149042,0.40460798,0.66508436,0.014051594,0.43356296,0.65326583,0.008574101,0.45380005,0.65180945,0.0015564298,0.46985856,0.65554553,-0.003526246,0.40215585,0.6646969,0.0042010034,0.43910784,0.6497051,-0.0021958158,0.45909044,0.65221286,-0.008437151,0.47425497,0.6589844,-0.0120162545,0.40382272,0.6735177,-0.0061873537,0.43853953,0.6548542,-0.010615308,0.45974314,0.65519077,-0.012557377,0.47543162,0.66018516,-0.01337426,0.40959024,0.6906943,-0.016717415,0.43857405,0.6765446,-0.018231647,0.45551345,0.6721296,-0.016713085,0.4691972,0.67053425,-0.015368982,0.59805626,0.7726076,-3.523666e-08,0.5663379,0.75609154,0.0032707655,0.54385734,0.7303242,0.0011070307,0.5250319,0.7183535,-0.0034343086,0.5076484,0.71079457,-0.007911244,0.5638301,0.6680963,0.0072593563,0.54086995,0.6418042,0.00060435786,0.5226957,0.63720477,-0.005818313,0.50738716,0.6401399,-0.00996048,0.568299,0.6658797,0.00016147947,0.5386017,0.63280416,-0.006589897,0.5187477,0.63180363,-0.0115312785,0.5039669,0.6381417,-0.0144266235,0.5699123,0.6735764,-0.007973015,0.540699,0.6403868,-0.013446733,0.5205167,0.6354678,-0.015708173,0.5051306,0.6374016,-0.016757114,0.5674437,0.68861884,-0.016148675,0.54397935,0.6647958,-0.019608038,0.5290815,0.6547109,-0.020548183,0.51737404,0.6478459,-0.0209563
burger,0.3624943,0.7864172,1.4899233e-07,0.38792098,0.75781006,0.0044732043,0.4057103,0.7248819,0.00420468,0.4213524,0.71203655,0.0006145431,0.43681398,0.70622903,-0.0034895872,0.38728207,0.68183905,0.011663237,0.40288752,0.65435076,0.005552605,0.41685674,0.64690334,-0.0016134282,0.4305382,0.64542705,-0.0074944077,0.38168484,0.68158,0.0027578212,0.40191406,0.64535165,-0.0062395893,0.41675827,0.64083475,-0.0153686395,0.43001845,0.6421682,-0.021184346,0.376199,0.6868947,-0.0071636424,0.39619124,0.65061,-0.015090173,0.41180182,0.6427342,-0.021253683,0.42551768,0.6423988,-0.024956148,0.37332425,0.69826686,-0.017215148,0.39049327,0.67380464,-0.023766708,0.40468246,0.6625334,-0.028284986,0.41790116,0.6554185,-0.0315099,0.6291742,0.77584213,-1.2917565e-07,0.6024421,0.756594,0.0018096181,0.5815108,0.7290383,0.00063104683,0.56532544,0.715566,-0.003203278,0.5520991,0.7068682,-0.007076007,0.5922412,0.67874795,0.006264468,0.5825763,0.63641196,-0.0027180323,0.57146853,0.62772954,-0.01081392,0.5604524,0.6300334,-0.015961485,0.59923214,0.6774269,-0.00073219754,0.5889777,0.6277933,-0.012692648,0.5743651,0.62393415,-0.021469796,0.56139225,0.6335985,-0.025721723,0.6068711,0.6817965,-0.008944938,0.59612995,0.6347015,-0.019178681,0.5813314,0.6298595,-0.025047228,0.5690527,0.6371332,-0.027148936,0.6140413,0.6913266,-0.017159814,0.60412365,0.6610019,-0.024596201,0.5928081,0.64805037,-0.028417345,0.5822174,0.64183,-0.030267272
burger,0.38167375,0.7735762,3.1678996e-07,0.41486317,0.7449225,0.0073074247,0.4328749,0.7170253,0.0063425964,0.44980106,0.705356,0.001493339,0.46695858,0.7024154,-0.003236487,0.39760602,0.64784104,0.012870559,0.43022138,0.63106847,0.007361939,0.45149818,0.6280036,0.00019675867,0.46883848,0.62974536,-0.005174327,0.39530182,0.64817154,0.003131464,0.4345194,0.6251939,-0.002993319,0.45618212,0.6242143,-0.009798954,0.47323713,0.629954,-0.013930874,0.39860424,0.65839916,-0.006938289,0.434113,0.6330956,-0.010937493,0.4564184,0.62953407,-0.013253928,0.47353435,0.6306942,-0.01464753,0.4070751,0.678701,-0.017087184,0.4359025,0.6600366,-0.017864926,0.4524876,0.6521576,-0.015919898,0.46554455,0.64767987,-0.014526925,0.6275937,0.7740894,-5.1013316e-08,0.6019848,0.7568095,0.0020464566,0.58049345,0.7302267,3.185871e-05,0.5636432,0.71882546,-0.004378284,0.5482863,0.7120157,-0.008846037,0.59418,0.6767644,0.0060436777,0.5808981,0.64333373,-0.00081715564,0.56775767,0.63491356,-0.0072327624,0.5550889,0.63314617,-0.011795315,0.60146016,0.67504823,-0.0012438233,0.58510023,0.6348063,-0.009712468,0.56858426,0.62918293,-0.015682314,0.5543609,0.6338836,-0.019034691,0.6079862,0.6805516,-0.0096928505,0.590437,0.6425656,-0.016567707,0.5737123,0.6350842,-0.019807873,0.5594146,0.6356369,-0.021492736,0.61238515,0.6915421,-0.01833292,0.59773344,0.6660282,-0.023040969,0.58611035,0.6531395,-0.025039008,0.57560223,0.644141,-0.02643195
burger,0.4247948,0.76027304,1.8630209e-07,0.45500177,0.7275936,0.011893431,0.47122005,0.7012252,0.014533156,0.4863922,0.68884957,0.012229623,0.5034973,0.6863426,0.009683837,0.44712895,0.6258151,0.021157203,0.4785427,0.6107554,0.020320639,0.49825478,0.6103483,0.015903063,0.5115644,0.61439437,0.012535024,0.44834745,0.6229896,0.011265084,0.48349163,0.6089816,0.013303239,0.5024074,0.6102041,0.010272871,0.51600873,0.6129299,0.007493821,0.45495725,0.63234836,0.0010476715,0.48855743,0.61650544,0.0026149778,0.5065275,0.6182484,0.0018603064,0.51860905,0.6232982,0.0007621543,0.46470305,0.6515354,-0.009086566,0.490206,0.63720673,-0.00680226,0.5067398,0.63368505,-0.0037902908,0.5195891,0.6334055,-0.0016670094,0.61442596,0.7560149,5.2415885e-09,0.58681655,0.7415834,-0.00034644527,0.565696,0.71740735,-0.0032445805,0.55021316,0.7049822,-0.008150025,0.53597206,0.6944703,-0.013076472,0.57426983,0.66353977,0.004623797,0.56116104,0.6290762,-0.004729877,0.5484795,0.61966115,-0.013729439,0.53666615,0.62014663,-0.019440455,0.5815326,0.6616065,-0.0013335643,0.56707054,0.62207663,-0.011855498,0.551666,0.6152012,-0.020342007,0.5374675,0.61906785,-0.024925875,0.58938366,0.66585904,-0.00877303,0.5745008,0.6276874,-0.01706223,0.55890065,0.6187944,-0.022617983,0.5445317,0.61975133,-0.025391059,0.5965037,0.67642903,-0.016594402,0.5839642,0.64998823,-0.022509504,0.5718653,0.6364473,-0.026209084,0.5601156,0.6269223,-0.02839587
burger,0.42652962,0.72261304,1.7873543e-07,0.45128542,0.7031882,0.010295691,0.4655421,0.6848973,0.011581048,0.4799431,0.6763797,0.008969163,0.4948392,0.6757544,0.0064257723,0.4366224,0.60922766,0.016191462,0.46570283,0.5937161,0.017254913,0.48428372,0.5976198,0.01505368,0.4963418,0.6045197,0.012689906,0.43883675,0.60780865,0.0082302615,0.47185418,0.58988166,0.010746674,0.48900282,0.5947817,0.008969673,0.5012625,0.60258365,0.006207207,0.44707152,0.61624414,0.00037930664,0.47823966,0.5948518,0.0037755703,0.49532047,0.5974412,0.0041002315,0.50678086,0.6050143,0.0025267089,0.4600723,0.631928,-0.007326645,0.48441455,0.6173153,-0.002438795,0.49791497,0.61311173,0.00083287695,0.50805694,0.61368394,0.0018017174,0.6155067,0.7623014,-3.8172043e-08,0.59291756,0.74147666,-0.00013777519,0.5753253,0.7161294,-0.0015091106,0.56312954,0.7016872,-0.00451673,0.5533107,0.68755245,-0.0075318124,0.58059734,0.6673295,0.005318723,0.5745168,0.6322938,-0.0012024966,0.5674538,0.6199356,-0.008080725,0.558477,0.61521137,-0.012840072,0.5894346,0.66603774,0.00041967962,0.5837232,0.62638396,-0.0065817744,0.57417315,0.61543214,-0.012661955,0.56313515,0.61490095,-0.01637123,0.59909904,0.6696129,-0.0056328853,0.59299296,0.63141984,-0.011288541,0.5835749,0.61955136,-0.0140870465,0.5735686,0.61761713,-0.0155016575,0.6095181,0.6777237,-0.012120695,0.6026947,0.6485382,-0.016303534,0.5943695,0.634067,-0.017534418,0.58553493,0.6262337,-0.018061966
burger,0.45682916,0.7083841,1.2587844e-07,0.46090493,0.67935205,0.013016212,0.47167394,0.66032904,0.01632371,0.49021724,0.65573937,0.015351357,0.5076699,0.6627651,0.014244941,0.45277086,0.60463625,0.020242654,0.47724554,0.5894295,0.023296703,0.49371222,0.5909166,0.023006108,0.50514627,0.59617645,0.022129927,0.46232718,0.5983791,0.01205467,0.48776162,0.58092046,0.017881501,0.5023963,0.583948,0.018091723,0.5131711,0.5901266,0.016663449,0.47502133,0.60208124,0.0040615425,0.5005089,0.5837061,0.00983005,0.5142766,0.5854073,0.010355027,0.5240648,0.59109485,0.008776374,0.49101508,0.61379254,-0.0034876417,0.5110119,0.6023003,0.00289424,0.5220989,0.601573,0.0067564077,0.5300462,0.6041055,0.008303432,0.5966402,0.7514401,4.2638625e-08,0.57503664,0.7347278,-0.002497878,0.5590177,0.71149474,-0.00514186,0.5481616,0.6978928,-0.008668599,0.5399489,0.68343407,-0.012097169,0.5644988,0.6617712,0.0017290715,0.5590232,0.6260576,-0.0049070437,0.55274045,0.6138127,-0.011717542,0.5448891,0.60869884,-0.016196692,0.5733965,0.66032505,-0.0014861139,0.56904304,0.62206566,-0.0081571145,0.5607148,0.61174256,-0.013898526,0.55076295,0.61142373,-0.017328506,0.58335716,0.66421616,-0.0059326338,0.57831246,0.6284447,-0.010883181,0.56946266,0.61614656,-0.014273584,0.55939645,0.6127714,-0.016292723,0.5940552,0.6730372,-0.010923673,0.5887491,0.64477015,-0.014892092,0.58132696,0.6312073,-0.016858457,0.5730988,0.62312365,-0.017939115
burger,0.44879,0.6996411,1.3480214e-07,0.44900516,0.67469126,0.008537235,0.45834732,0.65402347,0.008844886,0.47802398,0.64982444,0.0061303265,0.49726957,0.65727186,0.0033748932,0.43986213,0.6022575,0.010760324,0.46370357,0.5837269,0.011082863,0.47936326,0.58395034,0.009384006,0.49038643,0.58808506,0.0074429116,0.4487921,0.5953727,0.003871719,0.4724238,0.57678175,0.0067789094,0.48643035,0.5794178,0.006523476,0.49674246,0.5860483,0.0047473214,0.4612315,0.5973492,-0.0028384046,0.48502526,0.57676333,-2.5984304e-05,0.4985623,0.5768698,0.00028316161,0.5087571,0.5812608,-0.0012216555,0.47733065,0.6064729,-0.00929868,0.49756026,0.59422404,-0.005692036,0.50869364,0.59157914,-0.0030409659,0.5170854,0.59105587,-0.0022651183,0.5897282,0.739301,2.2588639e-08,0.5695174,0.72502613,-0.0023757617,0.5536972,0.702401,-0.0049496354,0.5436371,0.6878732,-0.008412994,0.5378188,0.6734795,-0.011685463,0.55792457,0.65195566,0.002271958,0.5527564,0.61831236,-0.0044245543,0.5475619,0.6060863,-0.011254052,0.54114264,0.60284346,-0.015591755,0.5674696,0.65011746,-0.0010654501,0.5632553,0.6130026,-0.007577331,0.55673856,0.6019282,-0.013741555,0.5486783,0.60234976,-0.017440613,0.5779692,0.6535268,-0.00560166,0.57288563,0.6186725,-0.01058658,0.56521624,0.6071632,-0.014388469,0.55658615,0.6056357,-0.016626157,0.58942866,0.6620567,-0.010604473,0.5834067,0.6353998,-0.014577946,0.5760694,0.6223751,-0.016635684,0.5683548,0.6150166,-0.017779786
burger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59157,0.7433381,7.284145e-09,0.5722828,0.7295014,-0.0026804502,0.55719364,0.7061215,-0.0055906456,0.54660726,0.6916883,-0.009386227,0.53638065,0.6775837,-0.01301471,0.560871,0.6534588,0.0019430461,0.5563324,0.61964303,-0.0042910385,0.5505212,0.60704786,-0.010909811,0.5430385,0.60185367,-0.015446608,0.56998503,0.6520663,-0.00161616,0.56542385,0.61535275,-0.007800523,0.5575726,0.60385925,-0.013904852,0.54775274,0.6022562,-0.01780894,0.57995176,0.65613776,-0.0063333693,0.57487243,0.62027144,-0.011323965,0.5663594,0.6080085,-0.014906784,0.5566028,0.60492176,-0.01714054,0.5907838,0.6657743,-0.011595049,0.58514684,0.63775074,-0.01592838,0.57749146,0.62366223,-0.01806762,0.5689613,0.61599535,-0.019256715
burger,0.41488534,0.7207333,1.775191e-07,0.4381446,0.7084834,0.0038410504,0.45125368,0.68882763,0.0023738085,0.46625832,0.67867947,-0.0016526743,0.48120397,0.6763523,-0.0050944597,0.41911718,0.6204142,0.008724015,0.44843915,0.6034253,0.0048813666,0.46698704,0.60218155,2.6068692e-06,0.4802284,0.6036855,-0.003708727,0.4175825,0.61705977,0.0026571746,0.450937,0.59458256,-0.0008234314,0.46932146,0.5955736,-0.004005857,0.4832607,0.5985162,-0.0063965195,0.42265022,0.62152314,-0.0040791533,0.45583788,0.5976823,-0.0067095105,0.47458103,0.5940402,-0.008007656,0.48810032,0.5947135,-0.009144301,0.43408316,0.6320211,-0.011062456,0.46105525,0.6167637,-0.011175002,0.47532392,0.60964566,-0.010034676,0.48644257,0.6046935,-0.009678566,0.5760485,0.73430324,5.47852e-08,0.5525914,0.7240806,-0.0025669239,0.53223467,0.6992165,-0.0048735915,0.5176279,0.68476164,-0.008326365,0.50402504,0.67322195,-0.011489674,0.5368245,0.6475097,0.004415012,0.5271194,0.6135056,-0.0019236926,0.5171927,0.6020271,-0.008528746,0.5073925,0.5980231,-0.01288723,0.5449498,0.6430972,0.00056459475,0.53576326,0.60260206,-0.0063967374,0.5234003,0.5937304,-0.012469198,0.5116519,0.5964224,-0.015561701,0.55454475,0.64467114,-0.0047783866,0.54503095,0.6051286,-0.010086971,0.5315224,0.594967,-0.014009086,0.5192089,0.59604675,-0.015816854,0.5648304,0.652105,-0.010768206,0.5537057,0.62441677,-0.014913118,0.5418367,0.6117552,-0.017505948,0.5309562,0.6051538,-0.018748153
burger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6054945,0.7439974,-8.391874e-08,0.5831267,0.7327786,-0.0011941278,0.5631702,0.710821,-0.004019566,0.5481179,0.70157385,-0.0083840145,0.5351868,0.69204575,-0.012568196,0.56985116,0.65711373,0.001893039,0.56263673,0.6184528,-0.0063251182,0.55353457,0.6105901,-0.013850463,0.54400337,0.61242455,-0.018813005,0.57832384,0.6544721,-0.0035351757,0.57063556,0.61088914,-0.012967404,0.5583343,0.60594803,-0.019792257,0.5470899,0.61252093,-0.023542246,0.5879963,0.6584771,-0.01022976,0.5789728,0.6188129,-0.01842481,0.5658666,0.612044,-0.023031667,0.5544339,0.61506265,-0.02519981,0.59801066,0.66743237,-0.017224235,0.5892767,0.6397467,-0.023429172,0.5784893,0.62782806,-0.026436944,0.5685553,0.62201,-0.028126517
burger,0.37298265,0.76759994,2.2378816e-07,0.4031322,0.7448688,0.004292274,0.4220115,0.71673214,0.0022161999,0.4418289,0.70509136,-0.0031318695,0.46044022,0.7006503,-0.008320653,0.3922512,0.6539724,0.009907855,0.41854727,0.6356848,0.0024199877,0.43844104,0.6315096,-0.0054073567,0.45471284,0.6322945,-0.011047942,0.38580358,0.65118927,0.0011210073,0.41888928,0.623299,-0.0077904523,0.4400832,0.62268436,-0.01525765,0.4570877,0.62947,-0.01963527,0.38347372,0.6569498,-0.008594745,0.41648394,0.62903035,-0.016395647,0.43798175,0.6276302,-0.02000783,0.45449138,0.63150895,-0.0216558,0.38611606,0.6710055,-0.018493949,0.4138812,0.65367573,-0.023298567,0.43051425,0.6470019,-0.02439114,0.4443226,0.642879,-0.024929477,0.58622044,0.74881405,-6.172781e-09,0.55760497,0.74062735,-0.00030953524,0.53405225,0.7125472,-0.0030994732,0.5151686,0.7025565,-0.007566924,0.4967618,0.7002244,-0.011755378,0.5522988,0.644654,0.0054292944,0.5330755,0.61804587,-0.001394229,0.5153641,0.61329085,-0.00835282,0.50051683,0.6163576,-0.01308114,0.5580342,0.6429296,-0.00028520843,0.5313984,0.6125363,-0.007122467,0.5115862,0.61244345,-0.012565775,0.49726874,0.6185976,-0.015696296,0.5621536,0.6510172,-0.0073929285,0.53567463,0.62100387,-0.013472341,0.5155095,0.6174753,-0.01641614,0.5002758,0.6209858,-0.017587569,0.56284,0.66789067,-0.014909863,0.5410939,0.6434866,-0.019459048,0.52577776,0.6335471,-0.02112149,0.5135821,0.62878335,-0.02172647
burger,0.35389742,0.7621105,1.8236496e-07,0.37811902,0.73484737,-0.00020325932,0.3969769,0.69914514,-0.0017121168,0.4142881,0.68509644,-0.005353853,0.42990723,0.6781366,-0.008952818,0.3783413,0.6517322,0.0071116406,0.39043283,0.62270916,0.0011489403,0.40299442,0.61459106,-0.005371171,0.4154138,0.6128989,-0.010415953,0.36914384,0.64893305,0.0015247581,0.3844815,0.6147743,-0.0065997145,0.39933133,0.6084954,-0.014441364,0.41343543,0.6092138,-0.019147454,0.36067086,0.6533983,-0.0053138533,0.37800524,0.6194025,-0.013375593,0.3940536,0.6114205,-0.019469079,0.4088998,0.6094298,-0.022772176,0.35449705,0.6641269,-0.012560429,0.37254068,0.6436058,-0.019734556,0.386598,0.63463736,-0.024167467,0.40005258,0.6281087,-0.026753476,0.60108364,0.7515436,-1.10211786e-07,0.5710107,0.73671186,0.0016872229,0.5477532,0.7106418,-0.001903329,0.52741593,0.70000976,-0.0076236045,0.50958794,0.6943953,-0.013153137,0.5706816,0.64450675,0.0035026942,0.5486653,0.61412984,-0.0044676303,0.5299543,0.60738856,-0.011376501,0.5141603,0.6093262,-0.016018221,0.5759218,0.6425396,-0.0036634577,0.54599816,0.60434264,-0.012309195,0.52567136,0.6042229,-0.017709216,0.5113994,0.6121526,-0.020725219,0.5784684,0.65027416,-0.01174945,0.54980624,0.6133451,-0.01900383,0.52850735,0.60969955,-0.021023419,0.51281804,0.6130913,-0.02170477,0.5764837,0.666106,-0.019922325,0.55314887,0.6391542,-0.024822125,0.5377982,0.6289723,-0.025637569,0.5256958,0.6219891,-0.025919618
burger,0.3530856,0.766567,1.6413316e-07,0.37782976,0.7461628,-0.0008468444,0.39787096,0.7125463,-0.0030482898,0.41642016,0.6962606,-0.007119918,0.43376887,0.6888595,-0.011016695,0.38122317,0.66125906,0.00520338,0.3948885,0.6356569,-0.0009191147,0.40759227,0.6271898,-0.0072883475,0.41907603,0.62465906,-0.012016739,0.3718325,0.65718913,0.00043855436,0.38888517,0.6250575,-0.0073898807,0.4043261,0.62052214,-0.013897673,0.41836077,0.62330264,-0.017657068,0.3629003,0.6592459,-0.0055085714,0.38283625,0.6268653,-0.01366988,0.39957705,0.62213236,-0.01794106,0.41452548,0.62357956,-0.019837372,0.35623854,0.6677177,-0.011851453,0.37794012,0.6480701,-0.018498793,0.3926083,0.6397142,-0.021295069,0.40595782,0.6343891,-0.022618458,0.60727346,0.7475088,-1.0532556e-07,0.5744444,0.72820836,0.003879385,0.5525354,0.70193756,0.0008355036,0.5325221,0.6929402,-0.0046071326,0.51496506,0.6890238,-0.010329357,0.5769485,0.63690794,0.004153217,0.5518784,0.61111647,-0.0029412657,0.53340316,0.60463214,-0.00963456,0.5162906,0.6045895,-0.014270967,0.58183414,0.636413,-0.003374763,0.5481909,0.60226583,-0.011089927,0.5282446,0.60054976,-0.01724285,0.5121994,0.6068416,-0.02130577,0.5827559,0.6461046,-0.011282759,0.55108994,0.61203134,-0.017062688,0.53092337,0.60563314,-0.019382494,0.51469654,0.6065185,-0.020744942,0.57804424,0.6639518,-0.019049235,0.5528055,0.6387363,-0.022379117,0.5376319,0.62610227,-0.022730816,0.5250044,0.61752653,-0.022990867
burger,0.37498087,0.7725255,2.1320903e-07,0.40104142,0.75114167,-0.001448281,0.4226666,0.7208513,-0.00606171,0.44257528,0.7092826,-0.01255112,0.46079415,0.705701,-0.0189014,0.40115008,0.66351444,-2.0278661e-05,0.4211327,0.6423746,-0.009516194,0.4369577,0.6391651,-0.017623134,0.45072237,0.64080006,-0.02309597,0.39132428,0.6606793,-0.0054554893,0.41651744,0.6322463,-0.016106151,0.43434858,0.63280815,-0.023179784,0.4488245,0.64032847,-0.026834741,0.38364187,0.6662273,-0.011912392,0.4098288,0.63841,-0.021175932,0.42842972,0.6369486,-0.02516004,0.44371945,0.64067745,-0.026696667,0.37925765,0.6799736,-0.018836968,0.4036082,0.6656581,-0.025605883,0.4195164,0.65955484,-0.028012702,0.4334772,0.65507597,-0.02896693,0.5838469,0.75264406,-9.095882e-08,0.5516215,0.7367492,0.004320435,0.53018546,0.7121366,0.0013271279,0.5106445,0.70348316,-0.0038884506,0.49287242,0.70064807,-0.009645332,0.5529267,0.643906,0.0023506852,0.52574974,0.6189155,-0.0050901533,0.5070093,0.6167622,-0.011687796,0.49148715,0.6208772,-0.0157427,0.5566765,0.64529026,-0.0046826727,0.5220041,0.613844,-0.011665398,0.50237596,0.61593044,-0.01678953,0.48777494,0.6244675,-0.020178134,0.5565579,0.6572267,-0.011959704,0.5246751,0.62439257,-0.017308975,0.50474465,0.6214752,-0.018954333,0.4890819,0.62450004,-0.019804643,0.55169374,0.67707336,-0.018952552,0.52556026,0.6529065,-0.02219555,0.51019245,0.64211214,-0.022476286,0.49741337,0.6348727,-0.022513343
burger,0.35578784,0.77132267,1.8676347e-07,0.3791566,0.7464994,-0.001604026,0.39872745,0.70962644,-0.0030920992,0.41566125,0.6926765,-0.0063431044,0.43050978,0.6831184,-0.009478963,0.3805241,0.66292274,0.006977113,0.3909088,0.6321448,0.001470782,0.40219352,0.62138534,-0.0048559415,0.4133913,0.61676913,-0.009773277,0.37061298,0.66061443,0.0023230787,0.38267002,0.6249642,-0.005077355,0.39637277,0.61710185,-0.012815107,0.40991348,0.61696374,-0.017699614,0.36117435,0.6655468,-0.0037721891,0.3741979,0.6305822,-0.011544882,0.38820472,0.6214969,-0.017552681,0.40187177,0.61967856,-0.020908495,0.353816,0.67676276,-0.010364754,0.36943993,0.6541803,-0.017279672,0.38260886,0.6444259,-0.021571212,0.39533415,0.6386611,-0.024211062,0.6203687,0.7567572,-1.333989e-07,0.58993894,0.7334573,0.0038455506,0.5671868,0.7074309,0.000606475,0.54713607,0.69642574,-0.0053820307,0.53005165,0.69087154,-0.011835076,0.5895839,0.6454927,0.003614885,0.5676671,0.6122034,-0.0044439672,0.55000454,0.6050932,-0.0121335145,0.5334555,0.60497534,-0.017674824,0.59440255,0.64544225,-0.0048777335,0.56566244,0.6005401,-0.015532423,0.5457625,0.598092,-0.024043696,0.5306045,0.6066236,-0.029139047,0.5969924,0.6550304,-0.013682577,0.57104826,0.6115917,-0.021929363,0.55094403,0.6030711,-0.026435206,0.53568965,0.60600615,-0.028698288,0.59582156,0.6715862,-0.02217635,0.57488376,0.63893753,-0.027380377,0.56001025,0.6248512,-0.028969204,0.547688,0.61682564,-0.029930145
burger,0.3749997,0.7745631,2.0882446e-07,0.40085137,0.7508922,-0.0012747374,0.4218505,0.7203617,-0.0057063582,0.44156882,0.70837015,-0.01215463,0.4589951,0.7011153,-0.01844335,0.40046424,0.662534,0.0018007995,0.4192157,0.6405294,-0.007569842,0.43498898,0.6353751,-0.016031183,0.44855168,0.6351179,-0.021724364,0.3914666,0.6594727,-0.0035889824,0.41491944,0.6313622,-0.013936877,0.43296975,0.63004375,-0.021405222,0.44756198,0.6356475,-0.02536505,0.3842217,0.6646975,-0.010118892,0.40874603,0.63718534,-0.019171033,0.4270034,0.63459074,-0.023359556,0.44208595,0.63728815,-0.025007252,0.37993205,0.6782813,-0.017158642,0.40316582,0.66396344,-0.023981333,0.418919,0.65709484,-0.02645449,0.43291846,0.6518874,-0.02733927,0.5993118,0.75892615,-7.696999e-08,0.56502146,0.73987657,0.004704196,0.5434938,0.71468145,0.001965498,0.52447253,0.7057329,-0.0030556503,0.507534,0.7039446,-0.008680675,0.56677467,0.65143996,0.0029467894,0.54101413,0.6249241,-0.004358841,0.52302057,0.6198896,-0.010930958,0.50678223,0.62169194,-0.015052827,0.57081985,0.65230817,-0.004415974,0.5378923,0.6164008,-0.011778916,0.5186635,0.6163474,-0.017431421,0.5030431,0.6239719,-0.021034982,0.5709925,0.663316,-0.011927383,0.5400763,0.6289124,-0.017369427,0.52072513,0.62419486,-0.01960574,0.5051529,0.62618405,-0.020829555,0.5660589,0.6821633,-0.019100282,0.541057,0.6570639,-0.02153269,0.5267844,0.6459271,-0.02146728,0.51496273,0.6384424,-0.021500582
burger,0.37054533,0.7677268,2.1190523e-07,0.39765897,0.7417083,-5.0417264e-05,0.41794497,0.7106865,-0.004098343,0.43706778,0.69785917,-0.009976776,0.45515487,0.69356185,-0.015563382,0.39057663,0.6537581,0.0013110945,0.41270447,0.63408875,-0.007264512,0.42840672,0.6299083,-0.014866782,0.44171366,0.63013214,-0.020300414,0.38176093,0.65374994,-0.00477243,0.40939876,0.6269498,-0.015135484,0.42772016,0.6275058,-0.02199195,0.4428775,0.6335334,-0.025707226,0.37653926,0.66186327,-0.01171506,0.40475795,0.63612187,-0.020999728,0.42352912,0.6328685,-0.024855865,0.43886018,0.6334302,-0.02642968,0.37544644,0.6771943,-0.018952897,0.39934123,0.6618849,-0.02576107,0.414357,0.6543557,-0.028277515,0.42742205,0.64785033,-0.029472318,0.5990934,0.7571451,-1.0984617e-07,0.5672567,0.7376501,0.0034045195,0.5447267,0.7111565,0.00041443176,0.52532864,0.7003037,-0.0046919277,0.5080799,0.6972954,-0.009929662,0.571401,0.64906317,0.002468643,0.5458216,0.62193936,-0.0053813816,0.5266695,0.61761487,-0.012115349,0.5100135,0.62110037,-0.016419563,0.5747218,0.6506528,-0.004335321,0.54161847,0.6146131,-0.013012435,0.5216516,0.6145953,-0.019375063,0.5059667,0.62384456,-0.023330688,0.5738357,0.66068965,-0.011417092,0.5429667,0.62414026,-0.017902168,0.5230115,0.6198714,-0.020591933,0.50712264,0.62369055,-0.02188368,0.56777513,0.6780229,-0.018271068,0.5428123,0.6512704,-0.021602152,0.52778673,0.63944274,-0.02224264,0.51546794,0.6324278,-0.022659568
